order_id,customer_id,delivery_address_id,order_date,status,total_amount
19009,17855,2865,2025-01-09 20:30:55,Cancelado,1508.36
19010,1669,9032,2025-02-04 19:00:23,Entregue,598.69
19011,592,11458,2025-04-09 04:42:16,Cancelado,3675.11
19012,8946,9654,2024-03-24 03:57:25,Processando,2542.01
19013,8825,3110,2023-08-12 00:35:05,Cancelado,1529.15
19014,19750,5240,2025-03-14 16:22:57,Processando,1188.28
19015,12513,7973,2023-10-11 10:53:53,Processando,5274.09
19016,19501,1390,2025-05-01 03:26:14,Entregue,1038.3
19017,8120,9239,2024-07-29 05:17:20,Processando,1441.08
19018,12314,11578,2024-09-20 01:57:44,Enviado,2936.42
19019,4235,8462,2023-09-26 03:42:13,Processando,3607.3
19020,2879,9235,2023-12-07 05:07:40,Enviado,1592.16
19021,18619,4916,2025-02-05 12:38:02,Cancelado,2933.87
19022,11845,8648,2024-01-29 14:01:09,Enviado,3863.33
19023,12468,16770,2024-01-03 17:48:20,Processando,1525.18
19024,4271,18078,2025-06-11 02:15:23,Processando,576.77
19025,769,15289,2023-12-25 13:44:11,Processando,235.98
19026,7326,12639,2024-03-06 04:50:21,Cancelado,4389.3
19027,2097,13941,2023-08-14 03:58:41,Cancelado,1633.42
19028,6407,11925,2025-02-14 20:00:44,Enviado,5844.41
19029,12811,13780,2024-12-20 23:26:18,Cancelado,1495.3
19030,5453,9946,2025-04-01 09:48:03,Cancelado,2526.9
19031,3470,11619,2025-05-11 17:14:34,Entregue,9922.44
19032,19480,14037,2024-01-30 15:27:33,Cancelado,6970.16
19033,2774,17012,2024-08-29 17:46:30,Entregue,992.06
19034,14941,14514,2024-06-06 13:59:01,Enviado,6017.61
19035,5963,17459,2025-01-07 05:00:55,Cancelado,1694.45
19036,1154,17736,2024-04-22 12:16:29,Enviado,2848.14
19037,15310,1031,2025-05-25 22:01:16,Entregue,3913.69
19038,12021,16285,2024-08-13 00:22:04,Enviado,1094.9
19039,16144,11671,2024-09-28 11:46:22,Cancelado,2926.0
19040,18090,8089,2025-01-18 15:21:02,Entregue,7097.73
19041,18889,4373,2024-02-18 20:42:08,Entregue,1780.08
19042,17308,8877,2024-09-20 08:06:24,Entregue,558.45
19043,4109,5083,2025-03-05 23:08:03,Enviado,5354.43
19044,1677,3948,2025-05-29 13:51:16,Cancelado,1986.7
19045,2732,3269,2024-08-24 05:51:23,Enviado,2068.57
19046,7925,14169,2023-12-09 23:55:55,Cancelado,2183.29
19047,4168,6177,2024-04-14 18:56:21,Cancelado,1249.11
19048,10212,17300,2023-10-23 11:11:20,Cancelado,5856.41
19049,17561,7746,2025-03-04 16:57:33,Entregue,1971.57
19050,1323,6271,2024-07-19 12:06:04,Processando,1831.98
19051,848,2793,2024-05-12 00:56:42,Entregue,5627.99
19052,5812,4325,2023-08-31 20:42:53,Processando,4832.48
19053,1052,6289,2025-05-14 02:57:01,Cancelado,4231.23
19054,14747,8075,2024-08-11 06:06:39,Entregue,2863.4
19055,1892,2589,2024-07-31 13:58:25,Cancelado,2625.39
19056,11530,17906,2025-04-06 15:17:07,Cancelado,8600.36
19057,15787,19588,2025-04-19 21:43:05,Enviado,548.06
19058,17046,10537,2023-08-14 18:39:24,Enviado,4841.59
19059,2300,19491,2023-06-24 08:10:46,Processando,3072.93
19060,6284,3309,2023-08-02 00:36:47,Enviado,892.31
19061,6478,15036,2023-09-18 00:05:29,Enviado,2804.22
19062,17262,1002,2025-03-25 14:52:54,Cancelado,6018.74
19063,4277,2199,2023-09-14 19:35:40,Processando,6221.84
19064,7344,549,2023-10-28 04:21:58,Enviado,4600.5
19065,13623,11845,2023-09-12 09:53:33,Enviado,98.64
19066,773,9927,2025-01-02 15:23:49,Processando,4958.06
19067,2733,13345,2025-03-28 06:19:39,Entregue,4197.24
19068,19823,2722,2023-12-12 12:26:37,Enviado,3201.06
19069,10226,3601,2025-03-09 15:38:05,Processando,1695.11
19070,19985,1835,2025-03-09 20:47:33,Processando,4992.52
19071,11355,431,2024-07-12 22:53:13,Cancelado,2707.96
19072,4942,6816,2025-01-13 02:58:14,Processando,4000.57
19073,14708,7226,2023-11-05 17:01:57,Cancelado,1393.68
19074,5520,8520,2024-12-17 17:25:14,Enviado,3039.02
19075,2955,10354,2025-06-07 13:16:58,Entregue,4099.64
19076,9841,18167,2024-10-29 18:29:52,Enviado,1072.51
19077,11343,8192,2025-01-11 18:13:41,Entregue,2834.21
19078,2309,13426,2024-07-18 23:11:13,Processando,1333.54
19079,14402,11504,2025-03-30 18:35:27,Entregue,2614.07
19080,15479,8934,2023-11-03 08:59:03,Processando,115.32
19081,11930,17469,2024-02-22 08:27:17,Cancelado,3144.3
19082,9648,5685,2024-03-31 09:20:30,Entregue,6584.27
19083,10665,5450,2023-10-03 02:11:13,Enviado,4870.73
19084,11146,14362,2024-06-25 04:27:37,Entregue,2235.94
19085,6480,7712,2023-11-09 01:25:20,Enviado,5215.44
19086,3678,4403,2024-08-15 10:27:40,Cancelado,3472.54
19087,14260,425,2024-04-25 22:59:36,Enviado,419.49
19088,13736,16780,2024-01-25 08:13:00,Processando,1765.47
19089,11757,16635,2024-08-15 02:01:53,Processando,2166.55
19090,15279,18541,2024-02-14 14:44:53,Processando,1915.83
19091,11723,9074,2025-04-26 16:28:46,Enviado,411.3
19092,9558,8138,2024-07-19 18:19:19,Processando,4062.06
19093,9909,15342,2024-05-13 04:45:34,Processando,5321.82
19094,10221,15219,2024-01-25 06:20:16,Entregue,2585.6
19095,13804,2975,2024-06-30 21:50:49,Processando,3904.58
19096,6529,4695,2025-01-04 22:17:55,Entregue,3260.39
19097,9826,2737,2024-04-05 21:51:21,Processando,2925.4
19098,19832,12370,2024-06-01 04:32:13,Processando,2582.12
19099,15015,17828,2024-04-07 06:45:48,Processando,879.39
19100,1826,11678,2024-09-09 00:51:32,Enviado,225.92
19101,9911,11005,2023-10-30 15:35:41,Enviado,8141.35
19102,7257,2110,2024-12-12 05:10:48,Processando,7626.31
19103,4223,2159,2025-06-06 16:08:16,Enviado,6325.37
19104,8717,19436,2023-08-01 14:31:43,Cancelado,1682.11
19105,531,9080,2025-05-25 16:52:27,Entregue,4794.13
19106,14430,3557,2025-04-18 17:22:44,Cancelado,3492.3
19107,2933,9204,2024-11-02 18:54:15,Cancelado,2502.66
19108,10289,9228,2024-10-22 23:57:19,Enviado,4356.61
19109,7914,10211,2025-04-22 04:28:31,Enviado,4325.38
19110,4868,17599,2025-02-16 17:46:51,Enviado,436.89
19111,18243,2533,2024-05-11 04:38:03,Enviado,1521.52
19112,18794,1713,2023-07-28 03:35:21,Entregue,2192.08
19113,13617,4196,2024-10-13 04:11:38,Enviado,6801.99
19114,19774,5843,2023-07-18 18:36:21,Entregue,754.98
19115,14882,12790,2023-07-26 21:21:06,Entregue,4159.43
19116,10885,8987,2023-11-27 12:15:36,Processando,4447.55
19117,12162,11360,2023-09-26 02:46:14,Processando,2527.55
19118,7228,15900,2025-02-23 18:57:23,Enviado,3387.47
19119,8132,5963,2024-04-11 10:35:33,Cancelado,371.92
19120,2778,3771,2025-03-22 16:04:12,Cancelado,1437.42
19121,4443,3554,2024-03-22 17:25:45,Processando,3344.46
19122,3327,12382,2023-10-29 10:24:01,Processando,6764.52
19123,13029,11369,2023-12-05 12:38:49,Cancelado,2218.78
19124,18963,2572,2024-06-18 22:26:46,Cancelado,3223.96
19125,10307,1111,2024-12-06 03:08:32,Cancelado,2675.15
19126,18320,14769,2025-02-21 06:58:13,Processando,704.54
19127,15682,13599,2025-04-04 07:27:48,Enviado,217.66
19128,13567,8534,2024-09-17 12:30:12,Cancelado,1817.13
19129,8062,19313,2024-01-13 18:37:05,Cancelado,1040.39
19130,18473,15879,2024-07-07 09:54:06,Enviado,3416.03
19131,17887,3053,2025-03-16 04:52:16,Entregue,2811.81
19132,5736,15312,2025-01-26 18:30:08,Cancelado,686.16
19133,9317,1013,2024-11-27 15:40:26,Entregue,1918.88
19134,5081,15804,2024-07-16 18:50:28,Enviado,2593.14
19135,11410,6376,2025-01-08 22:49:49,Processando,1315.41
19136,10491,13492,2023-08-11 16:45:26,Entregue,1217.78
19137,9931,14884,2023-08-24 03:15:21,Processando,2151.11
19138,8805,8618,2025-03-20 23:39:56,Entregue,4394.94
19139,9052,18936,2023-09-03 17:20:52,Processando,2606.61
19140,5013,10210,2024-09-01 16:29:38,Enviado,3138.93
19141,13893,9893,2023-10-02 07:42:08,Enviado,1757.22
19142,4453,8005,2024-05-02 01:31:43,Processando,3237.48
19143,7704,14174,2024-10-11 04:36:44,Processando,1381.25
19144,1980,18289,2023-07-27 22:19:41,Enviado,95.48
19145,11141,7702,2025-04-13 13:36:50,Processando,238.26
19146,17458,19114,2023-07-17 22:12:20,Processando,4401.52
19147,905,16817,2024-06-15 07:32:42,Processando,2164.85
19148,16295,15313,2025-02-17 17:36:44,Enviado,5286.72
19149,11314,9964,2025-02-17 03:49:38,Processando,603.17
19150,17104,7513,2024-03-06 13:56:33,Cancelado,5110.32
19151,22,2368,2024-05-28 19:19:54,Entregue,1888.77
19152,15077,17657,2025-03-05 22:37:46,Cancelado,941.3
19153,15370,454,2024-08-10 09:23:19,Entregue,904.26
19154,2672,19081,2024-06-18 01:01:31,Enviado,374.89
19155,17032,17410,2024-05-24 14:31:32,Entregue,3465.06
19156,9847,16574,2024-07-08 08:14:19,Entregue,2368.23
19157,17687,8182,2024-11-07 21:45:06,Cancelado,4179.25
19158,16999,3757,2023-12-27 05:38:13,Enviado,2088.42
19159,18544,18460,2024-04-22 01:36:35,Entregue,1242.5
19160,19938,5629,2024-10-14 06:24:04,Cancelado,816.18
19161,2517,8022,2024-08-05 05:09:00,Enviado,1891.54
19162,2686,6726,2025-01-20 23:43:32,Entregue,2557.31
19163,8433,3896,2024-09-04 16:39:53,Processando,530.38
19164,13413,5219,2024-12-09 21:25:40,Cancelado,4015.73
19165,11328,1823,2024-01-15 09:26:32,Processando,2812.51
19166,8363,8405,2025-04-01 23:56:29,Enviado,28.62
19167,12860,9931,2024-01-12 23:56:44,Enviado,5247.2
19168,3729,2605,2025-03-13 11:23:19,Enviado,771.78
19169,3209,10875,2024-05-09 17:24:23,Enviado,1323.86
19170,9639,15497,2024-12-30 15:06:29,Cancelado,3326.94
19171,14550,11210,2023-12-29 10:06:00,Processando,2017.32
19172,3770,3805,2023-08-04 06:02:03,Enviado,3638.41
19173,1629,397,2023-07-14 01:59:24,Cancelado,3882.21
19174,16860,6783,2025-01-01 15:20:29,Cancelado,4650.55
19175,7129,785,2024-03-07 21:25:35,Processando,4666.29
19176,6916,7467,2025-01-25 02:30:32,Processando,5847.76
19177,17000,5717,2025-05-25 16:57:38,Entregue,374.2
19178,5756,18918,2025-02-06 14:50:26,Enviado,3107.81
19179,827,13783,2024-02-20 06:17:25,Processando,4540.06
19180,2974,2288,2024-02-22 21:12:10,Cancelado,1364.58
19181,154,8524,2024-12-07 06:24:22,Entregue,6384.87
19182,4600,14513,2024-06-12 04:49:26,Enviado,1877.2
19183,13287,19725,2024-03-10 02:53:45,Cancelado,947.94
19184,2696,3877,2023-07-22 04:11:10,Processando,1058.68
19185,145,2946,2024-01-17 08:07:07,Entregue,4417.01
19186,12874,10731,2024-05-29 13:24:38,Cancelado,1142.57
19187,8938,17589,2024-04-03 10:11:38,Processando,1816.7
19188,2364,16545,2023-11-21 01:40:03,Enviado,3767.6
19189,364,16920,2024-05-26 01:18:23,Enviado,2845.88
19190,3418,291,2024-01-16 22:09:11,Processando,3946.14
19191,12119,5373,2024-07-21 04:29:23,Processando,1506.4
19192,14378,300,2025-04-10 23:21:55,Processando,4963.35
19193,13681,1505,2024-11-20 00:13:30,Cancelado,151.57
19194,5414,3739,2023-07-13 13:22:20,Processando,2988.36
19195,2857,5467,2023-08-01 02:10:03,Entregue,79.2
19196,9443,12882,2025-06-05 01:32:06,Cancelado,3978.07
19197,1211,1859,2025-01-17 16:22:13,Enviado,4220.19
19198,5426,11351,2025-05-22 09:08:05,Cancelado,5799.7
19199,14489,11843,2025-02-27 23:53:06,Processando,3814.56
19200,15232,11352,2023-08-09 22:39:25,Enviado,940.33
19201,15574,7346,2024-12-09 03:36:59,Entregue,1615.33
19202,7732,9708,2024-02-24 09:04:49,Cancelado,1242.91
19203,83,8481,2023-07-04 09:52:33,Cancelado,1394.15
19204,18384,4320,2024-08-02 15:46:01,Cancelado,1614.79
19205,5740,15088,2023-07-14 09:34:21,Cancelado,3243.78
19206,2995,9070,2024-11-29 15:58:00,Entregue,1826.04
19207,19724,15923,2024-11-22 22:39:23,Entregue,6088.55
19208,2600,2250,2025-03-16 12:29:54,Processando,165.77
19209,10105,12338,2024-04-10 06:11:09,Enviado,4492.7
19210,14436,10954,2023-10-18 11:42:42,Enviado,4217.16
19211,12211,7708,2025-04-09 19:33:28,Entregue,4584.27
19212,16807,10531,2024-05-29 02:02:13,Processando,4860.47
19213,11766,7644,2025-04-13 15:29:18,Cancelado,937.75
19214,6195,13321,2025-02-11 18:51:55,Entregue,3285.54
19215,4161,6411,2023-12-31 15:30:20,Enviado,2560.59
19216,1658,13945,2023-07-07 22:06:53,Entregue,238.08
19217,12278,15215,2024-02-17 22:19:21,Cancelado,6021.45
19218,14383,3221,2025-05-25 17:09:48,Entregue,1882.79
19219,10502,7203,2023-10-02 02:10:52,Enviado,4754.79
19220,1311,9215,2023-12-16 13:02:48,Enviado,3644.52
19221,2685,7503,2024-09-29 06:28:49,Enviado,4517.96
19222,2388,6353,2023-10-16 17:14:05,Entregue,4596.18
19223,2653,6411,2025-06-10 16:05:47,Processando,2477.8
19224,1041,9790,2024-12-05 20:22:29,Enviado,7146.93
19225,18642,17391,2025-01-15 19:59:50,Entregue,1068.64
19226,2371,716,2025-01-21 07:26:38,Enviado,707.24
19227,16123,4003,2023-12-05 08:49:38,Processando,4097.63
19228,11617,3959,2025-03-24 07:01:09,Entregue,4405.43
19229,8011,17414,2025-05-20 04:48:29,Entregue,5797.16
19230,5390,8991,2025-02-21 23:26:13,Processando,797.91
19231,11673,7872,2024-02-23 12:13:13,Enviado,1391.48
19232,7623,18427,2024-05-13 21:00:56,Processando,893.31
19233,18996,7065,2023-07-14 10:28:48,Entregue,1842.18
19234,14619,7953,2024-04-14 02:07:21,Enviado,5872.67
19235,602,9518,2025-05-08 20:12:55,Entregue,1529.3
19236,14775,4511,2024-05-24 15:15:10,Processando,1986.16
19237,351,13176,2025-01-12 15:34:20,Processando,3536.91
19238,2587,11058,2023-08-28 16:00:00,Enviado,6932.74
19239,18291,12586,2024-04-06 19:33:06,Enviado,7019.24
19240,15875,1673,2023-10-03 18:55:21,Entregue,3145.28
19241,5951,8590,2023-07-04 12:30:51,Entregue,479.4
19242,464,4747,2024-11-13 18:21:53,Enviado,1168.64
19243,8805,1583,2024-01-24 11:42:41,Processando,5207.38
19244,13211,12708,2024-09-29 13:48:51,Entregue,4379.89
19245,12520,5567,2025-04-14 22:09:13,Entregue,8273.29
19246,13841,7327,2023-07-14 03:31:15,Processando,3381.51
19247,1048,13178,2024-07-19 14:31:52,Enviado,958.77
19248,5764,5020,2024-07-11 02:08:02,Cancelado,1966.3
19249,330,7617,2023-06-19 09:01:53,Cancelado,897.82
19250,12038,36,2024-12-14 10:14:57,Cancelado,2608.5
19251,19512,2205,2023-07-23 12:19:47,Entregue,3629.71
19252,4580,2608,2024-03-02 05:32:46,Processando,406.9
19253,15238,4555,2023-12-12 18:22:32,Processando,1958.16
19254,17879,13421,2025-02-27 12:13:32,Cancelado,5970.71
19255,2733,410,2023-08-17 06:37:37,Processando,2042.15
19256,10720,2642,2024-01-21 03:49:38,Enviado,1548.39
19257,4319,647,2024-01-19 11:18:24,Enviado,956.87
19258,13834,5731,2025-03-13 19:54:41,Processando,2886.26
19259,15092,19409,2023-11-21 08:18:32,Entregue,681.18
19260,5607,1795,2025-03-15 20:33:22,Enviado,2348.28
19261,17015,18644,2025-04-02 22:02:32,Cancelado,3812.7
19262,2054,9893,2024-03-29 15:34:04,Cancelado,3138.58
19263,4821,2515,2025-01-28 01:20:05,Processando,4932.93
19264,6958,12705,2024-06-15 16:48:29,Enviado,2074.37
19265,14975,8205,2023-09-08 13:16:44,Processando,5678.64
19266,9357,19307,2024-10-22 03:53:55,Processando,6219.31
19267,19321,16839,2023-11-05 09:43:22,Processando,10237.42
19268,2803,9064,2024-04-08 08:38:15,Cancelado,4563.62
19269,825,18212,2024-11-15 20:48:39,Processando,6082.47
19270,13469,13067,2024-05-30 05:09:01,Processando,2290.37
19271,12720,19774,2025-04-25 09:32:45,Processando,4121.32
19272,11905,5403,2024-09-23 12:02:31,Entregue,1218.37
19273,11051,13192,2025-03-14 04:38:37,Enviado,829.0
19274,19630,10430,2024-04-07 15:02:04,Cancelado,509.1
19275,12897,6528,2024-01-02 15:16:18,Entregue,8548.76
19276,14811,13779,2024-01-05 22:24:58,Enviado,1590.69
19277,7905,8217,2024-02-03 20:06:52,Processando,2834.72
19278,4810,13259,2025-04-29 08:02:41,Entregue,533.52
19279,11446,7900,2023-09-15 14:13:21,Enviado,2915.05
19280,3426,7094,2025-05-26 12:07:12,Entregue,5711.83
19281,16832,1152,2024-11-17 08:42:06,Enviado,4090.62
19282,6404,8571,2023-06-27 00:56:40,Entregue,718.05
19283,14790,19810,2025-02-16 14:01:51,Processando,1429.75
19284,6388,2921,2024-06-05 19:07:05,Entregue,4180.77
19285,3501,4239,2023-09-14 07:21:16,Processando,316.97
19286,14000,11805,2024-08-01 04:56:17,Enviado,1813.76
19287,16501,17426,2024-03-06 01:19:05,Processando,4140.39
19288,16752,9309,2025-01-01 06:08:59,Entregue,4370.46
19289,13700,3817,2025-01-29 07:12:07,Cancelado,2327.53
19290,1349,1083,2025-04-03 08:27:50,Processando,7777.79
19291,6408,4474,2024-07-14 02:06:14,Enviado,612.56
19292,12163,12132,2025-02-23 00:01:08,Enviado,3002.16
19293,12700,2172,2023-10-19 10:56:29,Enviado,5222.61
19294,359,15731,2024-10-01 20:10:43,Cancelado,1398.06
19295,10703,4481,2024-10-13 22:29:27,Entregue,769.6
19296,13975,17183,2023-09-25 00:30:41,Cancelado,5530.38
19297,6431,4852,2024-12-12 21:41:36,Entregue,1987.08
19298,677,7854,2023-09-12 21:45:34,Entregue,2930.94
19299,16767,1262,2024-03-03 06:32:54,Cancelado,316.51
19300,16772,13573,2024-08-01 06:53:42,Enviado,3588.63
19301,19810,17591,2024-09-29 06:13:51,Enviado,1697.82
19302,4444,19978,2023-09-05 21:19:21,Cancelado,973.92
19303,14489,3103,2024-08-28 04:42:49,Enviado,647.04
19304,2094,13351,2024-10-11 11:05:43,Cancelado,4128.15
19305,4252,3562,2024-02-29 00:18:50,Entregue,4379.3
19306,18992,9687,2024-10-05 17:00:58,Entregue,2655.16
19307,496,2068,2024-06-13 07:38:04,Processando,346.84
19308,843,12097,2023-09-26 01:16:16,Cancelado,526.57
19309,17332,6364,2024-04-15 01:48:59,Processando,2094.84
19310,1049,10619,2025-01-20 20:07:01,Processando,1899.14
19311,18699,4022,2024-09-18 15:28:02,Processando,1741.7
19312,12622,7785,2023-11-20 06:45:31,Enviado,1851.84
19313,19724,6550,2025-03-07 09:31:32,Processando,5429.89
19314,4339,4750,2024-10-05 06:29:51,Enviado,400.96
19315,6051,16079,2024-09-06 14:08:31,Entregue,1934.99
19316,5004,11230,2025-03-22 11:26:10,Cancelado,2215.38
19317,3130,9148,2023-11-15 08:21:49,Enviado,2649.0
19318,394,2972,2025-02-13 23:22:05,Processando,833.92
19319,7858,6935,2025-01-30 02:42:46,Enviado,5409.79
19320,18974,19256,2023-08-08 22:42:05,Cancelado,2462.46
19321,8411,13771,2024-09-03 16:33:26,Enviado,4669.15
19322,8074,8572,2023-12-21 01:02:34,Cancelado,369.12
19323,15696,7917,2024-07-04 23:32:56,Entregue,5090.62
19324,2,11456,2023-10-25 11:32:17,Cancelado,4006.01
19325,15093,7878,2024-07-11 06:57:53,Entregue,3617.47
19326,9214,3035,2024-04-26 02:52:55,Enviado,2266.71
19327,8205,4738,2024-04-01 10:24:53,Enviado,1032.62
19328,18994,8932,2023-08-16 11:56:54,Cancelado,6221.62
19329,15297,8400,2025-01-04 02:43:28,Enviado,5785.89
19330,2927,7829,2025-03-30 23:02:31,Entregue,7924.42
19331,14393,10286,2024-08-11 07:31:47,Cancelado,4200.99
19332,2411,7523,2023-07-27 19:36:07,Entregue,1735.97
19333,18321,15981,2023-12-06 11:02:56,Cancelado,972.45
19334,13531,12264,2023-12-01 17:14:17,Processando,3066.56
19335,18601,13459,2025-03-31 14:57:21,Cancelado,3982.99
19336,10913,4598,2024-08-07 15:58:01,Enviado,2966.23
19337,14539,11174,2024-11-29 23:22:06,Processando,4705.0
19338,12716,8517,2025-06-03 20:31:22,Enviado,4200.88
19339,15815,4766,2024-12-14 09:38:45,Entregue,5135.19
19340,16094,17972,2024-04-28 01:23:57,Entregue,1530.25
19341,2357,16984,2023-11-18 09:31:00,Processando,73.88
19342,18933,19996,2023-09-27 03:08:10,Enviado,4470.76
19343,3054,13913,2024-09-29 14:17:21,Cancelado,3612.66
19344,19046,14931,2025-01-13 03:44:01,Entregue,4072.7
19345,3921,367,2024-04-23 14:26:34,Entregue,3569.28
19346,12377,3050,2024-03-23 16:30:11,Enviado,4859.49
19347,2254,10344,2024-02-18 01:41:52,Entregue,2027.51
19348,6683,13075,2024-08-31 07:53:07,Entregue,8826.48
19349,17702,762,2025-03-18 06:10:02,Enviado,4734.97
19350,18853,10260,2024-12-08 08:23:20,Cancelado,2074.1
19351,10131,18601,2025-06-09 08:01:45,Entregue,4267.46
19352,10159,6976,2025-06-01 16:40:38,Entregue,2483.04
19353,18132,8925,2024-11-10 06:39:12,Entregue,1837.94
19354,11717,6020,2025-03-13 18:44:08,Entregue,1454.02
19355,18445,19259,2024-09-11 09:13:09,Entregue,3538.34
19356,19203,15006,2024-06-09 15:35:05,Cancelado,2168.02
19357,17681,5137,2024-11-25 10:21:04,Enviado,5265.0
19358,18216,3952,2023-11-04 09:02:11,Cancelado,3108.6
19359,1787,9055,2025-01-08 21:34:01,Cancelado,1905.49
19360,10034,12834,2024-07-02 01:53:52,Cancelado,1481.62
19361,8196,5785,2025-04-23 17:15:05,Cancelado,5258.27
19362,19398,19238,2025-05-11 16:13:13,Cancelado,1388.41
19363,5937,9864,2023-08-22 20:42:31,Cancelado,3344.73
19364,14858,2073,2023-12-12 15:13:56,Enviado,7749.01
19365,19397,16836,2023-12-30 16:15:54,Enviado,3728.51
19366,13386,3928,2024-12-15 12:06:09,Entregue,5556.31
19367,3576,5161,2024-07-28 03:59:46,Processando,2637.87
19368,11198,3882,2023-09-11 13:19:56,Entregue,187.54
19369,15882,19189,2025-01-09 20:11:54,Cancelado,4035.34
19370,9215,12585,2024-09-28 18:49:40,Cancelado,1867.84
19371,8305,5438,2025-06-08 06:10:32,Entregue,1585.32
19372,4177,5767,2025-05-07 04:36:47,Cancelado,25.94
19373,11194,9180,2023-11-10 19:40:31,Entregue,3773.99
19374,1903,16186,2024-11-26 20:07:31,Cancelado,1788.96
19375,6391,3083,2024-11-27 01:59:05,Entregue,3233.96
19376,7211,3623,2025-02-26 23:04:01,Processando,4177.32
19377,3958,1415,2024-04-20 08:24:53,Processando,5301.99
19378,4213,675,2025-02-18 02:30:46,Processando,2605.97
19379,18982,7536,2025-03-17 07:54:37,Cancelado,455.0
19380,15029,12173,2023-09-12 08:48:43,Processando,6265.4
19381,11413,6540,2025-01-04 09:33:01,Enviado,2397.07
19382,11420,18659,2023-08-17 21:07:00,Processando,2259.41
19383,17289,877,2025-05-13 23:09:45,Processando,1550.44
19384,3556,14918,2024-01-26 11:19:47,Cancelado,3680.27
19385,12808,5122,2023-08-15 05:56:18,Entregue,4132.67
19386,6425,4532,2023-09-11 09:14:58,Cancelado,6912.15
19387,781,15587,2023-09-24 21:14:23,Cancelado,922.61
19388,8719,794,2024-06-18 04:53:43,Enviado,4971.48
19389,14623,7437,2024-09-02 01:12:25,Entregue,7063.56
19390,12688,8128,2024-06-01 16:55:33,Cancelado,1418.7
19391,15972,956,2024-04-14 02:19:29,Processando,974.79
19392,14915,9857,2024-10-20 12:01:09,Enviado,1735.35
19393,2949,18176,2024-02-25 04:48:09,Cancelado,3286.87
19394,4513,6701,2024-05-29 11:27:08,Cancelado,3135.08
19395,15082,7286,2023-08-02 10:55:44,Processando,4880.63
19396,10807,16555,2024-04-20 21:50:58,Entregue,4621.44
19397,13432,15640,2025-01-06 16:30:11,Cancelado,487.44
19398,9340,248,2023-07-01 12:36:58,Processando,3941.13
19399,9121,5481,2023-09-16 07:45:34,Enviado,2392.8
19400,11485,7991,2024-10-13 10:22:39,Enviado,3657.11
19401,19575,17052,2025-03-18 10:05:50,Enviado,2707.13
19402,17789,17603,2025-04-21 20:06:46,Entregue,3006.55
19403,5268,7845,2023-12-15 01:57:01,Entregue,1646.95
19404,4796,14695,2023-11-17 05:38:03,Processando,5848.04
19405,2945,17668,2024-07-08 09:26:39,Processando,5054.03
19406,8798,4150,2025-03-14 07:39:49,Cancelado,3510.31
19407,17740,3445,2023-06-27 06:27:24,Cancelado,5863.17
19408,13873,2884,2025-02-13 23:20:58,Processando,5327.79
19409,16264,14770,2024-09-07 11:05:31,Enviado,982.78
19410,17624,10569,2023-08-27 09:37:32,Processando,1520.94
19411,5090,4835,2024-12-04 11:35:16,Entregue,1357.42
19412,1331,100,2023-08-12 08:21:54,Cancelado,4193.66
19413,10493,7066,2024-06-20 07:06:19,Enviado,2573.96
19414,16851,8218,2024-02-25 05:07:35,Processando,3558.25
19415,9362,2781,2024-09-13 08:04:46,Enviado,1405.92
19416,10984,14045,2024-06-15 21:29:46,Enviado,1821.45
19417,8745,8240,2023-11-04 14:38:22,Cancelado,5170.88
19418,7349,19365,2023-06-15 15:31:26,Enviado,3518.41
19419,700,3960,2024-06-17 13:41:12,Processando,5153.61
19420,9220,3938,2025-02-07 01:58:55,Processando,5036.92
19421,17421,15975,2023-09-14 19:56:16,Enviado,2547.37
19422,3425,11017,2024-10-28 10:08:19,Processando,2343.33
19423,1078,19384,2024-04-11 22:01:50,Cancelado,3298.69
19424,1444,14860,2023-11-07 03:13:53,Entregue,6479.99
19425,10509,10648,2023-07-31 00:13:37,Enviado,2292.01
19426,17689,8265,2024-04-14 13:13:07,Processando,7596.11
19427,2843,11106,2025-04-03 13:55:23,Entregue,2918.71
19428,19688,1808,2024-04-27 02:32:10,Processando,1921.05
19429,9200,683,2024-10-24 10:30:01,Cancelado,7028.38
19430,10629,11298,2023-10-28 20:55:38,Cancelado,4252.8
19431,12232,5862,2025-02-19 22:38:15,Cancelado,5687.79
19432,3265,11935,2023-08-26 12:54:36,Enviado,2142.72
19433,14806,8040,2024-03-16 00:26:17,Entregue,2958.44
19434,10757,2466,2024-01-06 15:46:57,Cancelado,3424.59
19435,10951,11410,2024-09-17 17:32:42,Entregue,2347.54
19436,8044,5057,2023-07-16 04:42:55,Enviado,1615.38
19437,12004,8422,2023-11-13 05:36:37,Cancelado,4838.03
19438,5827,19237,2024-12-28 14:29:20,Enviado,2055.91
19439,883,16273,2023-09-10 21:01:24,Cancelado,3327.52
19440,17296,17605,2024-11-02 08:00:37,Entregue,1786.62
19441,6948,15683,2023-08-15 20:08:56,Processando,2297.67
19442,4005,15630,2024-11-16 03:27:12,Enviado,3670.02
19443,17586,5530,2025-04-13 15:58:50,Cancelado,1600.92
19444,1094,1237,2024-11-14 15:26:04,Enviado,899.37
19445,13747,4054,2024-02-17 22:33:48,Processando,4114.52
19446,16307,16342,2023-09-15 16:29:47,Processando,1772.34
19447,5403,14824,2023-07-23 07:26:52,Entregue,2320.73
19448,15883,12591,2024-09-21 05:33:30,Cancelado,3337.72
