payment_id,order_id,payment_method,payment_status,payment_date
15528,15528,Boleto,Pendente,2023-10-06 13:51:21
15529,15529,Cartão de Crédito,Pendente,2024-03-15 18:42:36
15530,15530,Pix,Aprovado,2025-01-24 23:25:58
15531,15531,Boleto,Recusado,2024-02-01 12:14:05
15532,15532,Pix,Pendente,2024-01-03 19:16:26
15533,15533,Boleto,Recusado,2024-07-30 10:34:50
15534,15534,Pix,Pendente,2024-04-28 07:47:11
15535,15535,Cartão de Crédito,Pendente,2025-03-27 00:02:51
15536,15536,Cartão de Crédito,Pendente,2024-05-18 01:49:16
15537,15537,Cartão de Crédito,Recusado,2024-11-16 23:06:42
15538,15538,Pix,Recusado,2024-01-25 13:14:18
15539,15539,Pix,Recusado,2024-09-08 22:46:50
15540,15540,Cartão de Crédito,Pendente,2024-11-09 14:54:42
15541,15541,Pix,Pendente,2023-09-11 21:18:21
15542,15542,Cartão de Crédito,Pendente,2025-06-02 10:33:08
15543,15543,Pix,Pendente,2024-01-25 05:31:11
15544,15544,Cartão de Crédito,Aprovado,2024-11-19 03:47:37
15545,15545,Cartão de Crédito,Pendente,2023-07-10 12:00:46
15546,15546,Cartão de Crédito,Recusado,2023-11-03 19:24:52
15547,15547,Boleto,Pendente,2024-06-26 21:30:34
15548,15548,Pix,Aprovado,2023-10-01 10:32:13
15549,15549,Boleto,Recusado,2023-11-25 12:26:56
15550,15550,Pix,Aprovado,2023-12-14 10:38:47
15551,15551,Pix,Pendente,2023-12-25 10:55:24
15552,15552,Boleto,Recusado,2024-01-24 09:28:51
15553,15553,Cartão de Crédito,Pendente,2025-01-28 22:16:25
15554,15554,Pix,Aprovado,2024-05-09 03:57:37
15555,15555,Cartão de Crédito,Aprovado,2025-05-22 06:40:56
15556,15556,Boleto,Pendente,2024-11-08 12:24:47
15557,15557,Pix,Aprovado,2023-08-06 23:22:09
15558,15558,Pix,Aprovado,2025-03-03 18:26:04
15559,15559,Pix,Pendente,2024-12-02 19:07:47
15560,15560,Cartão de Crédito,Pendente,2024-10-24 02:07:09
15561,15561,Pix,Pendente,2024-06-25 02:34:30
15562,15562,Cartão de Crédito,Recusado,2025-02-19 16:15:47
15563,15563,Cartão de Crédito,Recusado,2024-07-31 09:01:46
15564,15564,Cartão de Crédito,Pendente,2025-06-09 02:35:39
15565,15565,Boleto,Recusado,2023-11-01 20:39:40
15566,15566,Boleto,Pendente,2024-09-24 08:25:23
15567,15567,Pix,Recusado,2025-03-08 05:44:06
15568,15568,Cartão de Crédito,Recusado,2025-05-07 23:43:37
15569,15569,Pix,Aprovado,2023-12-05 22:34:53
15570,15570,Pix,Pendente,2023-11-01 10:22:07
15571,15571,Pix,Pendente,2024-04-30 13:30:41
15572,15572,Pix,Recusado,2024-10-28 03:42:42
15573,15573,Pix,Recusado,2023-12-10 10:29:56
15574,15574,Boleto,Pendente,2024-08-27 08:53:02
15575,15575,Cartão de Crédito,Pendente,2024-11-17 22:42:04
15576,15576,Cartão de Crédito,Recusado,2024-03-31 03:04:31
15577,15577,Cartão de Crédito,Recusado,2024-03-12 07:47:45
15578,15578,Cartão de Crédito,Aprovado,2024-04-19 06:08:58
15579,15579,Pix,Pendente,2024-12-10 07:36:26
15580,15580,Boleto,Aprovado,2023-09-17 10:07:29
15581,15581,Pix,Pendente,2025-03-06 12:19:33
15582,15582,Boleto,Aprovado,2025-02-04 19:06:05
15583,15583,Cartão de Crédito,Recusado,2023-10-01 09:55:18
15584,15584,Cartão de Crédito,Aprovado,2024-10-26 06:18:03
15585,15585,Pix,Aprovado,2024-01-20 13:28:44
15586,15586,Boleto,Pendente,2024-08-30 23:12:04
15587,15587,Pix,Pendente,2023-10-16 10:47:12
15588,15588,Pix,Pendente,2024-04-17 09:14:46
15589,15589,Pix,Aprovado,2024-05-01 22:06:41
15590,15590,Cartão de Crédito,Recusado,2023-06-18 19:13:19
15591,15591,Cartão de Crédito,Recusado,2024-03-14 04:13:34
15592,15592,Boleto,Pendente,2024-11-09 09:07:40
15593,15593,Cartão de Crédito,Pendente,2023-11-26 21:54:38
15594,15594,Pix,Recusado,2024-09-28 21:11:03
15595,15595,Cartão de Crédito,Pendente,2025-02-21 13:39:23
15596,15596,Pix,Recusado,2024-12-27 22:53:48
15597,15597,Pix,Recusado,2024-02-08 01:18:45
15598,15598,Boleto,Recusado,2024-11-23 11:05:32
15599,15599,Pix,Pendente,2025-06-04 09:15:05
15600,15600,Cartão de Crédito,Pendente,2024-11-28 11:48:05
15601,15601,Boleto,Pendente,2025-04-20 22:34:43
15602,15602,Boleto,Recusado,2023-09-24 15:54:30
15603,15603,Cartão de Crédito,Recusado,2024-03-30 08:31:25
15604,15604,Cartão de Crédito,Pendente,2023-10-05 12:26:30
15605,15605,Boleto,Aprovado,2025-05-30 08:07:22
15606,15606,Pix,Recusado,2025-06-10 15:54:03
15607,15607,Boleto,Aprovado,2025-05-01 00:10:58
15608,15608,Pix,Pendente,2024-02-24 01:06:10
15609,15609,Cartão de Crédito,Aprovado,2024-07-22 23:01:45
15610,15610,Pix,Pendente,2024-02-16 11:48:43
15611,15611,Cartão de Crédito,Aprovado,2024-11-05 22:26:19
15612,15612,Pix,Pendente,2024-04-29 02:30:00
15613,15613,Cartão de Crédito,Pendente,2023-12-08 11:48:01
15614,15614,Boleto,Aprovado,2023-10-21 12:20:46
15615,15615,Cartão de Crédito,Aprovado,2024-12-19 17:21:39
15616,15616,Cartão de Crédito,Aprovado,2025-02-11 07:55:55
15617,15617,Pix,Recusado,2025-01-11 17:05:27
15618,15618,Pix,Aprovado,2025-05-10 08:40:07
15619,15619,Boleto,Aprovado,2025-02-23 19:07:39
15620,15620,Pix,Pendente,2024-03-25 07:19:04
15621,15621,Pix,Recusado,2023-07-04 23:58:29
15622,15622,Pix,Pendente,2024-12-20 04:36:42
15623,15623,Cartão de Crédito,Aprovado,2025-04-23 02:14:57
15624,15624,Boleto,Recusado,2024-10-22 05:49:47
15625,15625,Pix,Pendente,2024-05-29 18:44:12
15626,15626,Cartão de Crédito,Pendente,2024-02-24 01:41:45
15627,15627,Pix,Pendente,2025-01-27 23:00:34
15628,15628,Boleto,Pendente,2025-01-14 10:01:16
15629,15629,Boleto,Recusado,2024-04-27 02:12:59
15630,15630,Pix,Pendente,2024-02-16 14:50:30
15631,15631,Pix,Recusado,2023-07-28 19:53:03
15632,15632,Pix,Aprovado,2025-04-21 03:46:51
15633,15633,Pix,Pendente,2024-06-18 13:07:10
15634,15634,Pix,Aprovado,2024-02-21 14:17:37
15635,15635,Pix,Pendente,2025-01-08 01:04:05
15636,15636,Pix,Pendente,2024-09-20 13:48:37
15637,15637,Boleto,Pendente,2024-05-20 21:23:05
15638,15638,Pix,Pendente,2024-08-31 11:47:57
15639,15639,Boleto,Pendente,2024-05-01 06:30:25
15640,15640,Pix,Aprovado,2024-09-26 07:13:47
15641,15641,Pix,Aprovado,2023-12-13 16:16:26
15642,15642,Pix,Aprovado,2024-01-07 22:50:21
15643,15643,Cartão de Crédito,Aprovado,2023-10-27 14:48:04
15644,15644,Cartão de Crédito,Recusado,2024-02-24 15:26:12
15645,15645,Pix,Recusado,2024-10-18 11:34:31
15646,15646,Pix,Aprovado,2025-04-27 03:17:45
15647,15647,Pix,Pendente,2023-11-16 17:21:36
15648,15648,Cartão de Crédito,Aprovado,2023-11-08 13:17:33
15649,15649,Boleto,Aprovado,2024-03-25 01:23:27
15650,15650,Boleto,Aprovado,2024-12-16 16:53:07
15651,15651,Boleto,Pendente,2024-04-27 02:48:12
15652,15652,Pix,Recusado,2024-04-14 05:43:29
15653,15653,Boleto,Aprovado,2023-07-25 05:02:17
15654,15654,Pix,Recusado,2025-03-13 11:57:15
15655,15655,Cartão de Crédito,Aprovado,2024-09-16 01:40:36
15656,15656,Pix,Recusado,2025-03-22 13:15:54
15657,15657,Pix,Pendente,2024-07-17 19:55:28
15658,15658,Pix,Pendente,2024-06-19 17:46:13
15659,15659,Boleto,Pendente,2024-12-31 13:44:15
15660,15660,Cartão de Crédito,Aprovado,2023-07-13 13:41:29
15661,15661,Cartão de Crédito,Aprovado,2024-10-19 22:22:51
15662,15662,Boleto,Recusado,2024-08-16 06:10:40
15663,15663,Pix,Recusado,2023-12-19 16:44:17
15664,15664,Boleto,Pendente,2023-11-03 06:29:49
15665,15665,Cartão de Crédito,Recusado,2024-03-16 11:51:54
15666,15666,Boleto,Recusado,2024-09-13 10:30:20
15667,15667,Boleto,Recusado,2024-09-29 10:56:11
15668,15668,Pix,Pendente,2024-09-03 06:49:00
15669,15669,Pix,Recusado,2025-02-06 23:29:20
15670,15670,Boleto,Aprovado,2025-06-06 20:10:16
15671,15671,Cartão de Crédito,Pendente,2025-01-28 14:06:00
15672,15672,Boleto,Aprovado,2024-01-13 23:36:39
15673,15673,Cartão de Crédito,Aprovado,2024-11-09 19:20:40
15674,15674,Cartão de Crédito,Pendente,2024-01-01 10:50:50
15675,15675,Cartão de Crédito,Recusado,2024-03-07 03:17:08
15676,15676,Pix,Pendente,2024-12-09 16:06:04
15677,15677,Boleto,Aprovado,2025-01-04 12:18:44
15678,15678,Cartão de Crédito,Recusado,2024-02-20 21:23:01
15679,15679,Pix,Aprovado,2025-03-07 05:54:28
15680,15680,Cartão de Crédito,Recusado,2023-07-07 23:58:19
15681,15681,Boleto,Recusado,2023-11-11 09:15:39
15682,15682,Cartão de Crédito,Pendente,2023-12-03 08:12:45
15683,15683,Cartão de Crédito,Aprovado,2023-12-09 06:53:45
15684,15684,Pix,Pendente,2023-12-09 03:55:00
15685,15685,Boleto,Aprovado,2024-12-20 17:29:22
15686,15686,Cartão de Crédito,Aprovado,2024-05-29 18:32:49
15687,15687,Cartão de Crédito,Recusado,2025-04-01 14:31:55
15688,15688,Pix,Aprovado,2023-11-06 01:39:10
15689,15689,Cartão de Crédito,Recusado,2023-08-23 14:37:35
15690,15690,Cartão de Crédito,Pendente,2024-04-10 04:05:22
15691,15691,Cartão de Crédito,Pendente,2023-06-13 23:24:39
15692,15692,Boleto,Aprovado,2025-05-09 15:40:39
15693,15693,Pix,Recusado,2024-02-24 21:33:16
15694,15694,Boleto,Pendente,2024-11-13 20:19:18
15695,15695,Pix,Pendente,2023-10-23 08:11:50
15696,15696,Pix,Recusado,2024-07-12 12:02:48
15697,15697,Pix,Recusado,2024-02-14 17:38:10
15698,15698,Pix,Aprovado,2024-08-15 09:26:25
15699,15699,Boleto,Pendente,2025-01-07 14:33:00
15700,15700,Cartão de Crédito,Pendente,2024-09-21 04:28:35
15701,15701,Pix,Recusado,2023-11-09 13:41:11
15702,15702,Cartão de Crédito,Recusado,2024-10-20 22:57:48
15703,15703,Cartão de Crédito,Aprovado,2024-02-11 05:55:14
15704,15704,Boleto,Aprovado,2024-04-06 22:40:18
15705,15705,Cartão de Crédito,Recusado,2023-11-19 10:39:55
15706,15706,Boleto,Recusado,2023-08-01 16:15:44
15707,15707,Boleto,Recusado,2025-06-09 06:40:58
15708,15708,Cartão de Crédito,Pendente,2024-07-29 02:43:35
15709,15709,Pix,Aprovado,2025-04-27 14:12:27
15710,15710,Pix,Pendente,2025-02-27 22:56:38
15711,15711,Pix,Pendente,2025-04-01 07:07:00
15712,15712,Pix,Pendente,2024-04-02 20:37:59
15713,15713,Cartão de Crédito,Recusado,2024-10-11 03:02:03
15714,15714,Cartão de Crédito,Pendente,2023-08-12 12:31:41
15715,15715,Pix,Aprovado,2024-04-29 08:25:43
15716,15716,Pix,Pendente,2024-11-12 21:00:22
15717,15717,Boleto,Recusado,2024-05-27 02:41:15
15718,15718,Cartão de Crédito,Recusado,2023-09-14 15:06:40
15719,15719,Boleto,Pendente,2025-05-11 20:40:35
15720,15720,Pix,Recusado,2023-11-22 14:08:28
15721,15721,Pix,Pendente,2024-12-19 19:39:50
15722,15722,Pix,Aprovado,2024-12-10 14:29:30
15723,15723,Boleto,Pendente,2023-11-07 15:54:14
15724,15724,Cartão de Crédito,Recusado,2024-07-19 07:24:28
15725,15725,Cartão de Crédito,Recusado,2024-08-25 17:21:14
15726,15726,Pix,Aprovado,2024-08-11 18:40:34
15727,15727,Cartão de Crédito,Pendente,2024-11-24 16:19:37
15728,15728,Cartão de Crédito,Pendente,2025-03-31 00:49:59
15729,15729,Cartão de Crédito,Pendente,2023-09-12 07:54:41
15730,15730,Boleto,Recusado,2024-04-18 12:38:08
15731,15731,Cartão de Crédito,Pendente,2024-01-27 17:00:45
15732,15732,Pix,Aprovado,2024-05-03 05:46:43
15733,15733,Cartão de Crédito,Aprovado,2024-02-22 17:05:24
15734,15734,Cartão de Crédito,Aprovado,2023-08-21 17:50:02
15735,15735,Pix,Aprovado,2023-07-05 04:53:45
15736,15736,Cartão de Crédito,Pendente,2024-03-05 18:23:00
15737,15737,Pix,Recusado,2024-03-13 14:14:50
15738,15738,Pix,Aprovado,2024-03-05 14:08:42
15739,15739,Boleto,Aprovado,2023-11-06 02:45:12
15740,15740,Pix,Aprovado,2025-05-31 08:56:17
15741,15741,Boleto,Recusado,2024-01-07 00:34:54
15742,15742,Boleto,Recusado,2024-02-15 03:50:48
15743,15743,Pix,Recusado,2023-09-19 23:51:23
15744,15744,Cartão de Crédito,Aprovado,2025-01-19 03:46:03
15745,15745,Cartão de Crédito,Aprovado,2024-04-27 07:52:53
15746,15746,Cartão de Crédito,Recusado,2024-05-29 09:17:50
15747,15747,Boleto,Pendente,2025-05-06 03:53:53
15748,15748,Cartão de Crédito,Recusado,2024-04-19 11:30:21
15749,15749,Cartão de Crédito,Pendente,2024-02-05 05:19:34
15750,15750,Boleto,Pendente,2025-01-27 19:50:24
15751,15751,Pix,Pendente,2024-06-11 21:20:10
15752,15752,Boleto,Aprovado,2023-06-18 17:29:02
15753,15753,Cartão de Crédito,Aprovado,2024-01-04 22:12:31
15754,15754,Boleto,Recusado,2023-06-14 09:46:10
15755,15755,Pix,Pendente,2024-12-14 08:57:18
15756,15756,Cartão de Crédito,Aprovado,2024-06-16 00:58:10
15757,15757,Boleto,Aprovado,2023-07-04 15:44:10
15758,15758,Boleto,Pendente,2023-11-08 21:51:59
15759,15759,Pix,Recusado,2024-03-30 18:09:44
15760,15760,Boleto,Pendente,2024-03-02 00:54:06
15761,15761,Boleto,Pendente,2024-02-21 01:06:59
15762,15762,Boleto,Aprovado,2024-08-12 00:10:18
15763,15763,Pix,Recusado,2025-04-19 18:26:47
15764,15764,Cartão de Crédito,Recusado,2024-06-21 15:17:31
15765,15765,Boleto,Aprovado,2024-12-31 04:21:03
15766,15766,Boleto,Recusado,2023-06-19 17:25:07
15767,15767,Boleto,Pendente,2024-08-20 01:14:45
15768,15768,Boleto,Recusado,2023-12-27 11:13:05
15769,15769,Cartão de Crédito,Pendente,2024-07-05 02:55:09
15770,15770,Boleto,Recusado,2025-05-16 11:43:25
15771,15771,Boleto,Recusado,2024-03-29 01:45:35
15772,15772,Cartão de Crédito,Recusado,2023-09-19 02:06:26
15773,15773,Pix,Aprovado,2023-08-23 10:42:57
15774,15774,Cartão de Crédito,Pendente,2024-02-15 09:26:50
15775,15775,Cartão de Crédito,Aprovado,2023-09-23 18:59:17
15776,15776,Cartão de Crédito,Pendente,2023-06-23 19:12:34
15777,15777,Boleto,Recusado,2025-03-27 09:57:09
15778,15778,Cartão de Crédito,Pendente,2025-01-08 03:30:49
15779,15779,Cartão de Crédito,Pendente,2024-08-25 08:56:46
15780,15780,Boleto,Recusado,2025-01-26 22:32:11
15781,15781,Cartão de Crédito,Pendente,2024-03-26 08:36:48
15782,15782,Cartão de Crédito,Pendente,2023-12-25 07:59:16
15783,15783,Cartão de Crédito,Pendente,2025-04-12 05:42:25
15784,15784,Boleto,Pendente,2025-02-09 20:41:09
15785,15785,Boleto,Aprovado,2023-08-25 19:42:47
15786,15786,Pix,Pendente,2023-08-06 22:49:39
15787,15787,Cartão de Crédito,Aprovado,2024-12-10 02:07:57
15788,15788,Cartão de Crédito,Aprovado,2024-10-09 06:56:20
15789,15789,Boleto,Aprovado,2024-07-11 08:17:42
15790,15790,Cartão de Crédito,Recusado,2024-03-16 22:21:29
15791,15791,Cartão de Crédito,Pendente,2024-06-28 03:28:40
15792,15792,Boleto,Recusado,2024-04-10 21:55:43
15793,15793,Cartão de Crédito,Pendente,2024-06-15 14:04:36
15794,15794,Boleto,Pendente,2025-03-24 16:06:37
15795,15795,Boleto,Pendente,2024-02-16 08:01:34
15796,15796,Cartão de Crédito,Recusado,2025-04-28 04:32:25
15797,15797,Pix,Aprovado,2023-07-09 01:47:08
15798,15798,Cartão de Crédito,Aprovado,2024-08-17 19:33:06
15799,15799,Boleto,Recusado,2025-02-26 10:24:23
15800,15800,Cartão de Crédito,Aprovado,2023-08-16 15:14:18
15801,15801,Cartão de Crédito,Aprovado,2024-12-24 23:37:50
15802,15802,Cartão de Crédito,Recusado,2023-10-20 06:29:18
15803,15803,Cartão de Crédito,Pendente,2025-03-10 06:10:47
15804,15804,Pix,Pendente,2025-01-07 13:42:38
15805,15805,Cartão de Crédito,Aprovado,2024-06-30 06:13:21
15806,15806,Cartão de Crédito,Aprovado,2023-06-29 13:00:39
15807,15807,Cartão de Crédito,Aprovado,2023-10-25 16:26:01
15808,15808,Boleto,Pendente,2024-01-05 11:38:33
15809,15809,Pix,Recusado,2023-12-19 05:34:59
15810,15810,Boleto,Pendente,2024-04-20 22:09:37
15811,15811,Boleto,Aprovado,2024-07-26 07:04:58
15812,15812,Cartão de Crédito,Aprovado,2024-11-14 14:37:18
15813,15813,Pix,Pendente,2024-06-01 22:20:09
15814,15814,Boleto,Aprovado,2023-08-10 10:14:15
15815,15815,Cartão de Crédito,Recusado,2023-09-28 13:46:44
15816,15816,Cartão de Crédito,Aprovado,2023-09-03 08:53:16
15817,15817,Pix,Aprovado,2024-06-20 09:04:34
15818,15818,Cartão de Crédito,Aprovado,2024-08-07 05:24:01
15819,15819,Pix,Pendente,2025-03-22 02:55:33
15820,15820,Boleto,Aprovado,2024-05-03 19:29:52
15821,15821,Cartão de Crédito,Recusado,2024-02-01 23:02:49
15822,15822,Boleto,Recusado,2024-11-23 14:08:33
15823,15823,Pix,Pendente,2025-04-14 20:38:52
15824,15824,Boleto,Aprovado,2023-10-29 16:19:13
15825,15825,Cartão de Crédito,Recusado,2024-02-17 16:08:04
15826,15826,Cartão de Crédito,Aprovado,2023-08-12 13:55:01
15827,15827,Boleto,Recusado,2023-08-14 18:48:36
15828,15828,Pix,Pendente,2024-10-26 09:32:05
15829,15829,Boleto,Pendente,2024-07-21 03:20:07
15830,15830,Pix,Aprovado,2025-04-18 02:23:10
15831,15831,Cartão de Crédito,Recusado,2025-01-01 11:21:14
15832,15832,Boleto,Aprovado,2024-10-05 18:28:14
15833,15833,Boleto,Recusado,2024-07-22 10:24:03
15834,15834,Cartão de Crédito,Aprovado,2023-07-12 02:42:42
15835,15835,Boleto,Pendente,2025-04-13 18:24:02
15836,15836,Pix,Pendente,2024-02-05 22:18:44
15837,15837,Boleto,Pendente,2023-11-23 05:15:59
15838,15838,Boleto,Aprovado,2024-12-05 09:27:57
15839,15839,Boleto,Pendente,2023-12-03 20:14:49
15840,15840,Boleto,Pendente,2024-03-23 14:43:34
15841,15841,Pix,Pendente,2024-01-17 11:42:49
15842,15842,Pix,Pendente,2023-11-07 12:32:43
15843,15843,Cartão de Crédito,Aprovado,2025-01-17 21:37:46
15844,15844,Boleto,Recusado,2023-07-01 18:39:19
15845,15845,Boleto,Recusado,2023-07-24 10:58:42
15846,15846,Boleto,Aprovado,2025-03-07 03:12:34
15847,15847,Pix,Aprovado,2025-01-08 00:03:36
15848,15848,Pix,Aprovado,2024-01-15 20:56:44
15849,15849,Pix,Aprovado,2023-12-03 18:17:49
15850,15850,Cartão de Crédito,Aprovado,2023-08-03 21:26:49
15851,15851,Pix,Pendente,2023-09-10 19:59:13
15852,15852,Pix,Recusado,2024-08-14 04:00:46
15853,15853,Pix,Aprovado,2023-07-04 15:55:07
15854,15854,Boleto,Recusado,2024-03-01 12:37:53
15855,15855,Cartão de Crédito,Pendente,2023-12-09 23:45:00
15856,15856,Boleto,Aprovado,2023-07-28 07:25:29
15857,15857,Cartão de Crédito,Pendente,2025-05-15 23:01:12
15858,15858,Pix,Aprovado,2025-05-16 16:04:44
15859,15859,Cartão de Crédito,Recusado,2024-02-02 06:20:36
15860,15860,Cartão de Crédito,Pendente,2023-09-19 22:06:52
15861,15861,Boleto,Recusado,2025-03-23 00:16:35
15862,15862,Boleto,Pendente,2025-02-24 00:15:02
15863,15863,Cartão de Crédito,Pendente,2024-10-22 23:53:52
15864,15864,Cartão de Crédito,Aprovado,2024-08-22 20:59:31
15865,15865,Pix,Pendente,2024-09-17 18:29:08
15866,15866,Cartão de Crédito,Aprovado,2025-06-08 00:22:14
15867,15867,Boleto,Aprovado,2024-09-23 09:35:37
15868,15868,Cartão de Crédito,Pendente,2024-07-13 09:12:11
15869,15869,Boleto,Recusado,2023-11-09 23:36:42
15870,15870,Pix,Recusado,2024-07-18 01:36:50
15871,15871,Pix,Pendente,2024-03-11 04:08:28
15872,15872,Pix,Recusado,2025-06-03 10:04:15
15873,15873,Cartão de Crédito,Recusado,2023-08-17 09:33:52
15874,15874,Cartão de Crédito,Pendente,2023-07-20 15:27:41
15875,15875,Boleto,Aprovado,2024-12-02 17:15:34
15876,15876,Pix,Aprovado,2024-06-16 16:09:17
15877,15877,Cartão de Crédito,Recusado,2024-04-11 21:48:33
15878,15878,Boleto,Pendente,2025-02-02 05:12:35
15879,15879,Boleto,Pendente,2024-12-28 22:08:40
15880,15880,Pix,Aprovado,2024-11-15 17:00:28
15881,15881,Boleto,Pendente,2025-04-16 21:10:17
15882,15882,Pix,Pendente,2024-01-12 05:55:54
15883,15883,Pix,Recusado,2024-09-28 02:21:46
15884,15884,Pix,Aprovado,2025-03-12 19:12:52
15885,15885,Pix,Pendente,2023-06-20 16:53:31
15886,15886,Pix,Pendente,2024-08-05 03:19:28
15887,15887,Pix,Recusado,2024-01-02 06:51:09
15888,15888,Boleto,Recusado,2024-03-04 13:56:40
15889,15889,Pix,Pendente,2024-11-28 21:37:29
15890,15890,Cartão de Crédito,Recusado,2025-02-13 15:58:33
15891,15891,Boleto,Aprovado,2023-12-15 13:16:27
15892,15892,Boleto,Pendente,2024-03-15 00:37:24
15893,15893,Boleto,Aprovado,2024-12-17 07:19:00
15894,15894,Boleto,Pendente,2025-01-30 02:21:33
15895,15895,Cartão de Crédito,Aprovado,2024-07-31 19:09:02
15896,15896,Boleto,Aprovado,2024-01-01 04:18:00
15897,15897,Pix,Aprovado,2024-12-14 06:04:15
15898,15898,Pix,Pendente,2024-01-02 16:48:19
15899,15899,Cartão de Crédito,Pendente,2024-01-27 08:40:44
15900,15900,Pix,Recusado,2024-07-02 12:23:36
15901,15901,Cartão de Crédito,Aprovado,2025-01-29 15:11:02
15902,15902,Pix,Pendente,2024-06-16 09:08:41
15903,15903,Boleto,Recusado,2023-10-30 04:32:54
15904,15904,Pix,Pendente,2023-07-30 19:34:28
15905,15905,Cartão de Crédito,Recusado,2024-07-25 01:49:56
15906,15906,Cartão de Crédito,Pendente,2024-04-22 14:26:23
15907,15907,Cartão de Crédito,Recusado,2023-11-07 20:42:19
15908,15908,Pix,Aprovado,2024-11-21 04:20:55
15909,15909,Cartão de Crédito,Pendente,2024-04-24 07:07:12
15910,15910,Pix,Recusado,2024-02-02 19:41:00
15911,15911,Pix,Aprovado,2025-02-12 15:41:23
15912,15912,Cartão de Crédito,Pendente,2023-08-16 11:22:29
15913,15913,Cartão de Crédito,Aprovado,2025-03-09 22:58:56
15914,15914,Cartão de Crédito,Aprovado,2024-09-06 18:21:05
15915,15915,Boleto,Recusado,2025-05-27 11:26:54
15916,15916,Pix,Pendente,2024-06-30 23:45:30
15917,15917,Pix,Recusado,2025-05-23 10:29:12
15918,15918,Cartão de Crédito,Aprovado,2023-10-13 10:30:55
15919,15919,Boleto,Recusado,2023-12-05 15:19:00
15920,15920,Cartão de Crédito,Pendente,2024-04-14 10:03:52
15921,15921,Cartão de Crédito,Aprovado,2023-07-22 15:20:58
15922,15922,Cartão de Crédito,Recusado,2023-11-03 22:46:12
15923,15923,Cartão de Crédito,Recusado,2023-09-15 05:46:12
15924,15924,Boleto,Recusado,2024-06-11 02:58:55
15925,15925,Boleto,Aprovado,2025-01-26 07:28:14
15926,15926,Boleto,Aprovado,2024-12-17 17:58:00
15927,15927,Pix,Recusado,2024-09-16 01:47:17
15928,15928,Cartão de Crédito,Aprovado,2023-11-19 04:04:23
15929,15929,Cartão de Crédito,Pendente,2024-03-29 00:26:55
15930,15930,Pix,Recusado,2024-10-08 11:30:32
15931,15931,Boleto,Aprovado,2025-03-21 07:53:16
15932,15932,Cartão de Crédito,Aprovado,2024-11-22 15:33:22
15933,15933,Pix,Recusado,2025-03-03 07:42:38
15934,15934,Boleto,Pendente,2024-09-19 11:00:32
15935,15935,Boleto,Pendente,2024-01-17 22:43:36
15936,15936,Boleto,Aprovado,2024-01-06 20:17:13
15937,15937,Pix,Pendente,2024-04-07 20:34:24
15938,15938,Pix,Pendente,2024-12-27 16:18:06
15939,15939,Pix,Pendente,2024-07-17 11:39:11
15940,15940,Boleto,Pendente,2023-06-13 21:44:08
15941,15941,Boleto,Recusado,2023-09-25 21:33:27
15942,15942,Boleto,Aprovado,2024-09-08 11:08:13
15943,15943,Boleto,Pendente,2023-12-05 02:54:42
15944,15944,Cartão de Crédito,Pendente,2024-06-06 22:05:42
15945,15945,Boleto,Pendente,2025-01-23 22:49:47
15946,15946,Pix,Aprovado,2023-08-26 01:16:23
15947,15947,Boleto,Pendente,2024-05-10 17:02:05
15948,15948,Boleto,Pendente,2025-05-05 04:09:07
15949,15949,Cartão de Crédito,Aprovado,2023-11-07 03:13:54
15950,15950,Boleto,Pendente,2024-11-26 15:36:27
15951,15951,Cartão de Crédito,Aprovado,2023-09-22 05:52:25
15952,15952,Cartão de Crédito,Recusado,2025-03-16 15:07:04
15953,15953,Cartão de Crédito,Recusado,2024-06-16 03:15:40
15954,15954,Boleto,Aprovado,2023-11-06 22:13:25
15955,15955,Cartão de Crédito,Aprovado,2024-03-13 00:20:34
15956,15956,Pix,Aprovado,2023-06-18 08:32:06
15957,15957,Cartão de Crédito,Aprovado,2024-06-14 15:39:15
15958,15958,Pix,Pendente,2023-07-19 03:46:33
15959,15959,Boleto,Pendente,2023-07-31 17:44:51
15960,15960,Pix,Recusado,2024-04-02 12:34:29
15961,15961,Cartão de Crédito,Recusado,2024-11-05 16:48:47
15962,15962,Cartão de Crédito,Pendente,2023-11-20 14:56:03
15963,15963,Cartão de Crédito,Recusado,2025-02-10 10:03:10
15964,15964,Pix,Pendente,2025-01-13 13:29:00
15965,15965,Pix,Aprovado,2025-02-27 05:30:33
15966,15966,Boleto,Aprovado,2025-05-14 12:09:51
15967,15967,Cartão de Crédito,Aprovado,2023-09-30 11:42:13
15968,15968,Pix,Recusado,2025-05-02 13:06:36
15969,15969,Pix,Recusado,2024-08-14 06:45:03
15970,15970,Pix,Pendente,2023-10-05 08:26:32
15971,15971,Pix,Pendente,2023-11-10 05:43:36
15972,15972,Pix,Recusado,2025-02-25 18:08:08
15973,15973,Boleto,Pendente,2024-12-24 10:06:03
15974,15974,Cartão de Crédito,Aprovado,2023-08-21 23:19:47
15975,15975,Boleto,Recusado,2024-03-12 16:24:00
15976,15976,Boleto,Aprovado,2024-11-20 07:17:19
15977,15977,Pix,Pendente,2023-11-11 03:26:14
15978,15978,Pix,Recusado,2024-09-14 19:36:57
15979,15979,Cartão de Crédito,Aprovado,2024-09-26 18:57:18
15980,15980,Boleto,Recusado,2024-06-11 02:22:29
15981,15981,Cartão de Crédito,Pendente,2024-01-12 21:18:25
