order_item_id,order_id,product_id,quantity,unit_price
46717,15569,3428,3,325.99
46718,15570,16299,2,863.98
46719,15570,11444,3,836.88
46720,15570,12862,2,23.44
46721,15570,11352,1,986.59
46722,15571,829,1,802.54
46723,15571,19480,3,476.35
46724,15571,5976,1,108.49
46725,15572,3805,1,452.85
46726,15572,8994,1,759.84
46727,15572,9667,1,545.92
46728,15572,16032,1,789.94
46729,15572,6323,2,587.02
46730,15573,13918,3,843.99
46731,15573,16282,1,899.89
46732,15574,14523,3,43.74
46733,15574,18926,1,584.67
46734,15574,16571,1,700.29
46735,15575,11570,3,185.85
46736,15575,13554,3,201.85
46737,15576,14971,3,249.01
46738,15576,3491,3,186.36
46739,15577,13881,1,601.6
46740,15577,17566,1,688.5
46741,15577,1048,3,977.73
46742,15578,12832,1,121.81
46743,15578,615,1,415.55
46744,15578,16519,1,264.15
46745,15578,2238,2,863.15
46746,15579,18480,1,704.06
46747,15579,290,2,853.61
46748,15579,17507,2,500.09
46749,15579,7671,3,492.14
46750,15579,12122,1,131.14
46751,15580,6437,1,113.58
46752,15581,18640,1,183.0
46753,15581,16857,2,417.14
46754,15581,19525,3,628.64
46755,15581,12601,3,798.89
46756,15582,626,1,752.35
46757,15582,17766,1,561.09
46758,15583,1317,1,948.42
46759,15583,2882,3,210.9
46760,15583,6656,1,242.54
46761,15583,5616,1,243.55
46762,15583,16395,3,450.07
46763,15584,7717,3,538.95
46764,15584,10218,1,832.65
46765,15584,1118,1,456.64
46766,15585,15811,3,187.75
46767,15585,10551,1,980.42
46768,15586,16691,2,749.82
46769,15586,6026,3,982.73
46770,15586,1346,1,145.09
46771,15586,11079,3,677.93
46772,15587,2546,1,171.69
46773,15588,304,2,266.41
46774,15588,15092,2,387.84
46775,15588,8048,2,942.83
46776,15589,11408,3,486.13
46777,15589,4217,1,497.88
46778,15589,8117,2,629.4
46779,15589,16330,2,976.09
46780,15589,11661,3,596.68
46781,15590,6756,2,116.61
46782,15590,11828,2,973.85
46783,15590,16295,2,57.8
46784,15591,8060,3,959.07
46785,15591,14564,3,297.58
46786,15591,16005,1,670.87
46787,15591,19094,1,999.17
46788,15591,16751,1,778.24
46789,15592,13260,3,893.17
46790,15592,2304,2,444.31
46791,15592,9841,3,146.11
46792,15593,302,1,23.95
46793,15593,12774,3,629.07
46794,15593,4648,1,33.14
46795,15593,12101,3,928.39
46796,15593,9689,2,436.37
46797,15594,4513,2,46.44
46798,15594,17127,3,25.93
46799,15594,19088,1,188.17
46800,15595,5720,2,313.7
46801,15595,121,3,710.17
46802,15595,11429,3,762.56
46803,15595,6299,2,389.93
46804,15595,6838,2,197.54
46805,15596,1140,2,540.33
46806,15596,9571,2,283.37
46807,15596,11474,1,12.32
46808,15596,3896,2,154.68
46809,15597,7308,1,540.75
46810,15597,18652,1,16.86
46811,15597,14103,3,806.75
46812,15598,981,2,50.22
46813,15598,13065,2,813.32
46814,15598,2913,2,819.87
46815,15599,11613,3,936.03
46816,15600,15476,1,576.97
46817,15600,8161,1,209.18
46818,15600,10681,2,589.55
46819,15600,8817,3,329.5
46820,15600,10052,1,392.53
46821,15601,3709,2,789.7
46822,15602,19991,1,707.52
46823,15602,19773,3,811.73
46824,15602,18921,1,937.36
46825,15602,7374,3,346.21
46826,15602,5025,3,177.23
46827,15603,18422,3,219.8
46828,15603,1400,2,440.77
46829,15604,19446,3,79.36
46830,15604,9338,1,660.22
46831,15604,11536,2,347.56
46832,15604,6017,1,138.34
46833,15604,4712,3,381.25
46834,15605,11697,1,890.07
46835,15605,4844,1,367.28
46836,15606,5030,1,617.76
46837,15607,11333,1,539.61
46838,15607,8834,1,124.78
46839,15608,15517,2,283.14
46840,15608,16008,1,971.26
46841,15609,9047,1,254.55
46842,15609,14046,3,266.2
46843,15610,2982,3,601.36
46844,15610,10864,3,620.95
46845,15610,12668,3,891.33
46846,15611,10509,3,559.98
46847,15611,16735,3,511.69
46848,15611,17104,2,902.86
46849,15611,5088,1,563.2
46850,15611,15724,2,391.29
46851,15612,6798,2,343.45
46852,15612,10679,2,836.5
46853,15613,12375,3,423.64
46854,15613,12771,2,474.07
46855,15613,17136,2,963.35
46856,15613,16191,2,746.66
46857,15614,775,2,370.07
46858,15614,10455,3,983.47
46859,15614,16909,2,44.12
46860,15614,13062,2,603.11
46861,15615,6811,2,755.52
46862,15615,953,3,337.92
46863,15615,6163,3,25.21
46864,15616,18159,3,663.7
46865,15616,8832,2,932.84
46866,15617,1585,2,828.41
46867,15617,12741,2,576.74
46868,15618,4695,1,426.3
46869,15618,6115,2,439.64
46870,15619,4083,3,328.1
46871,15619,16996,2,298.87
46872,15620,2243,2,724.56
46873,15620,6221,2,271.44
46874,15620,17370,1,170.37
46875,15620,2502,2,652.72
46876,15621,3766,1,244.29
46877,15621,8376,1,726.48
46878,15621,17746,2,480.49
46879,15621,17002,3,854.26
46880,15621,16232,1,303.52
46881,15622,12551,1,515.42
46882,15622,14747,3,309.82
46883,15622,17942,3,200.16
46884,15622,7730,1,685.83
46885,15622,18332,3,671.28
46886,15623,1196,3,362.97
46887,15623,8532,3,315.28
46888,15623,10026,3,345.05
46889,15623,13248,1,905.37
46890,15623,19168,3,753.21
46891,15624,17249,2,605.32
46892,15624,3420,1,694.41
46893,15624,11243,2,764.69
46894,15624,12331,1,195.61
46895,15625,1651,2,254.25
46896,15626,7791,1,191.18
46897,15626,14781,1,608.26
46898,15626,14941,1,82.18
46899,15626,17321,1,26.72
46900,15627,11131,3,179.26
46901,15628,2800,3,290.83
46902,15629,6512,1,569.32
46903,15630,7671,3,492.14
46904,15630,15116,3,862.59
46905,15630,2369,1,736.77
46906,15630,8028,3,306.82
46907,15631,5461,2,468.64
46908,15631,13794,1,352.55
46909,15631,14002,1,60.97
46910,15631,4064,3,510.22
46911,15631,6157,3,108.5
46912,15632,13044,3,137.69
46913,15632,12716,1,132.14
46914,15632,1077,3,860.31
46915,15633,4077,1,673.39
46916,15633,258,2,96.63
46917,15633,11902,3,227.2
46918,15634,11296,2,611.99
46919,15635,4669,2,474.84
46920,15635,3992,1,143.97
46921,15635,4130,2,385.8
46922,15636,3952,3,225.92
46923,15636,10251,3,627.42
46924,15636,12026,2,523.77
46925,15636,9447,2,99.57
46926,15637,9770,3,262.21
46927,15638,11942,2,713.23
46928,15638,11515,1,552.35
46929,15638,10731,3,528.59
46930,15638,4842,1,121.34
46931,15638,3194,2,784.11
46932,15639,11040,2,765.47
46933,15639,12628,1,357.35
46934,15639,13122,3,835.84
46935,15640,696,3,492.84
46936,15640,3563,2,112.46
46937,15640,8236,1,988.93
46938,15640,14640,2,886.99
46939,15641,10534,1,937.84
46940,15641,11582,1,601.95
46941,15642,19034,2,644.71
46942,15642,17452,2,971.65
46943,15642,19150,3,652.68
46944,15642,18114,1,821.73
46945,15642,5308,1,413.23
46946,15643,4084,2,623.47
46947,15643,6987,1,669.45
46948,15643,5476,3,42.94
46949,15644,2269,3,519.45
46950,15644,17327,1,616.18
46951,15644,1104,2,943.21
46952,15644,1914,1,694.38
46953,15644,7638,2,108.83
46954,15645,17925,1,745.98
46955,15645,894,2,49.78
46956,15645,16865,3,490.99
46957,15645,17125,3,519.96
46958,15645,12030,2,797.65
46959,15646,1791,2,545.33
46960,15646,66,2,270.41
46961,15646,19672,3,441.72
46962,15646,3362,3,189.57
46963,15646,4100,2,208.39
46964,15647,5286,2,947.47
46965,15647,18783,2,189.2
46966,15647,9263,2,834.34
46967,15647,452,1,319.8
46968,15647,6431,2,719.81
46969,15648,14281,2,153.6
46970,15649,11382,1,104.31
46971,15649,16454,1,588.01
46972,15650,4716,1,956.25
46973,15650,5068,2,836.31
46974,15651,845,3,883.42
46975,15651,6071,3,578.93
46976,15652,6665,3,795.45
46977,15652,14823,3,684.35
46978,15652,16128,1,94.81
46979,15653,7186,1,286.8
46980,15653,4226,3,189.15
46981,15653,14700,2,619.15
46982,15653,9128,2,100.4
46983,15653,15360,3,711.23
46984,15654,13794,2,352.55
46985,15654,665,1,928.32
46986,15654,17426,1,192.38
46987,15654,15843,1,336.37
46988,15655,15167,3,812.18
46989,15655,2855,1,962.16
46990,15655,17177,3,46.72
46991,15656,11658,3,477.14
46992,15656,3190,2,106.68
46993,15656,11543,1,375.26
46994,15657,5113,3,875.63
46995,15658,12853,3,677.0
46996,15658,15840,3,616.07
46997,15658,4748,2,875.62
46998,15658,11896,3,829.35
46999,15658,14683,1,311.78
47000,15659,11834,3,479.56
47001,15659,1082,3,985.46
47002,15660,14127,3,649.7
47003,15660,345,2,351.79
47004,15660,5910,1,313.89
47005,15660,5653,2,469.15
47006,15660,17802,1,743.07
47007,15661,17049,1,999.56
47008,15661,8347,2,191.11
47009,15661,12101,1,928.39
47010,15661,17366,1,711.53
47011,15661,19139,2,143.85
47012,15662,1873,2,948.51
47013,15663,10834,3,293.19
47014,15663,293,3,18.35
47015,15664,5524,1,425.3
47016,15664,18761,2,686.85
47017,15664,16222,3,964.0
47018,15665,737,2,444.12
47019,15666,7380,1,523.68
47020,15666,4582,2,748.67
47021,15666,15528,3,534.55
47022,15666,721,3,398.12
47023,15667,10228,1,648.2
47024,15667,14614,2,844.97
47025,15668,3517,1,420.17
47026,15668,18262,2,756.17
47027,15668,3191,1,327.82
47028,15668,2616,3,568.1
47029,15668,14836,2,194.7
47030,15669,8393,1,671.72
47031,15669,11957,3,605.3
47032,15670,12026,2,523.77
47033,15670,8779,1,876.34
47034,15671,8952,2,177.36
47035,15671,4491,3,644.15
47036,15671,12076,1,900.91
47037,15671,12847,1,231.57
47038,15672,8228,1,50.33
47039,15672,9906,2,739.74
47040,15672,8190,2,661.06
47041,15672,10177,1,876.15
47042,15672,11355,3,678.45
47043,15673,18855,3,326.19
47044,15673,12533,2,299.82
47045,15673,703,2,459.32
47046,15673,17308,1,953.11
47047,15674,19400,2,647.37
47048,15674,19658,3,70.09
47049,15675,18770,2,469.32
47050,15675,10777,3,744.18
47051,15675,7920,1,777.93
47052,15676,4665,2,508.34
47053,15677,14178,1,901.48
47054,15677,14441,3,715.19
47055,15677,1280,3,587.76
47056,15678,2501,1,699.94
47057,15678,5876,1,323.87
47058,15679,3672,3,726.88
47059,15679,7977,1,679.76
47060,15679,9745,3,787.39
47061,15680,6156,2,216.18
47062,15680,4114,2,901.8
47063,15680,12618,1,679.99
47064,15680,17058,3,864.09
47065,15681,5054,1,507.96
47066,15681,7909,3,535.47
47067,15681,3864,1,246.78
47068,15681,11659,1,47.75
47069,15681,1037,2,195.97
47070,15682,2581,3,567.77
47071,15682,13668,3,934.69
47072,15682,2897,3,448.62
47073,15682,45,3,628.89
47074,15683,4066,2,143.35
47075,15683,3197,3,525.31
47076,15684,10004,2,162.89
47077,15684,6756,2,116.61
47078,15685,8611,2,618.15
47079,15685,17009,1,975.36
47080,15685,11305,2,466.03
47081,15685,4965,1,139.62
47082,15686,9097,2,515.51
47083,15686,19875,1,865.53
47084,15687,67,3,953.93
47085,15687,4274,2,266.03
47086,15687,740,3,337.27
47087,15687,18094,3,746.68
47088,15687,13609,2,448.47
47089,15688,4228,1,474.89
47090,15689,6927,3,112.66
47091,15689,19869,2,18.99
47092,15689,11454,3,264.5
47093,15690,15166,1,466.71
47094,15690,17067,1,945.38
47095,15690,10772,1,786.97
47096,15690,1772,2,20.96
47097,15690,4828,2,763.42
47098,15691,19963,3,564.02
47099,15691,2394,3,397.51
47100,15691,17743,1,692.38
47101,15692,8784,2,328.45
47102,15693,1996,1,350.34
47103,15693,14924,2,33.72
47104,15693,2819,1,264.0
47105,15693,670,1,150.03
47106,15693,12344,2,965.37
47107,15694,757,1,693.52
47108,15695,10546,3,801.85
47109,15695,12517,1,102.57
47110,15695,10542,3,690.04
47111,15695,654,1,298.94
47112,15695,953,1,337.92
47113,15696,18216,2,44.7
47114,15696,3159,2,928.01
47115,15697,8919,2,282.37
47116,15698,1089,1,760.32
47117,15698,9534,1,404.8
47118,15698,6981,2,377.3
47119,15698,12246,3,843.75
47120,15699,6236,2,135.98
47121,15699,17877,2,302.82
47122,15699,983,2,175.37
47123,15699,19654,3,492.31
47124,15700,6989,3,930.11
47125,15701,11609,3,708.64
47126,15701,4905,3,330.53
47127,15701,16220,1,768.72
47128,15701,16035,1,886.36
47129,15701,9809,1,669.88
47130,15702,6499,3,917.79
47131,15703,7831,1,718.66
47132,15703,4620,1,518.64
47133,15703,8493,2,324.07
47134,15704,13035,1,357.41
47135,15704,14541,2,247.56
47136,15704,3169,2,905.41
47137,15704,19343,1,189.05
47138,15705,2758,2,200.63
47139,15705,5797,3,538.44
47140,15705,13002,2,825.16
47141,15705,9236,2,535.19
47142,15705,16089,3,926.27
47143,15706,3349,2,995.25
47144,15707,15536,2,759.39
47145,15707,7148,3,459.27
47146,15707,17745,3,555.14
47147,15707,7669,2,781.63
47148,15708,16917,1,950.76
47149,15708,3298,1,494.24
47150,15708,286,1,264.45
47151,15709,508,3,436.85
47152,15709,4335,2,74.21
47153,15709,7562,1,253.77
47154,15709,17746,3,480.49
47155,15709,2954,2,421.88
47156,15710,4661,1,871.7
47157,15710,19888,1,215.32
47158,15710,11238,1,51.39
47159,15710,1218,1,704.54
47160,15710,10234,2,187.62
47161,15711,8516,1,778.23
47162,15712,6659,1,157.41
47163,15712,3393,1,120.71
47164,15712,16550,1,768.35
47165,15712,2244,3,628.66
47166,15713,13480,3,448.07
47167,15713,3475,1,566.76
47168,15713,12743,1,163.81
47169,15713,6531,3,733.97
47170,15714,14142,1,65.94
47171,15714,15300,1,639.99
47172,15714,14790,1,249.25
47173,15715,2308,1,366.48
47174,15716,2911,2,856.11
47175,15716,11211,3,680.58
47176,15716,13968,1,276.6
47177,15716,16130,2,333.27
47178,15716,19603,2,753.66
47179,15717,18259,1,122.9
47180,15717,16391,3,642.03
47181,15718,1485,2,682.17
47182,15718,11564,1,927.01
47183,15718,8146,1,381.77
47184,15719,13942,2,400.81
47185,15720,17999,2,239.07
47186,15720,5347,2,553.4
47187,15720,4765,3,486.01
47188,15720,15459,3,126.6
47189,15721,13235,1,793.51
47190,15721,3450,3,118.99
47191,15721,17825,1,568.05
47192,15722,8696,2,899.62
47193,15723,5001,2,32.15
47194,15724,16492,3,346.13
47195,15724,16849,1,673.2
47196,15725,10298,3,529.53
47197,15725,6389,3,273.9
47198,15725,17941,1,441.36
47199,15725,8090,3,993.2
47200,15725,12744,3,661.73
47201,15726,10978,2,384.18
47202,15727,7360,3,792.31
47203,15727,9361,3,470.57
47204,15727,14818,1,306.12
47205,15727,19,2,240.9
47206,15728,10045,1,687.08
47207,15729,12227,1,543.46
47208,15730,1994,3,177.58
47209,15730,1636,1,691.5
47210,15730,13882,3,526.16
47211,15730,1404,3,902.36
47212,15731,7275,2,765.32
47213,15731,3144,2,346.16
47214,15731,16004,1,17.13
47215,15731,286,3,264.45
47216,15731,12307,3,202.65
47217,15732,12237,1,729.4
47218,15732,1351,1,775.43
47219,15732,5351,2,606.92
47220,15732,7910,2,263.88
47221,15732,1705,1,27.64
47222,15733,6179,3,671.65
47223,15733,16159,3,98.42
47224,15733,16159,3,98.42
47225,15733,18622,1,906.02
47226,15734,19939,1,832.15
47227,15734,17792,1,756.64
47228,15735,6210,3,466.87
47229,15735,672,1,601.0
47230,15735,5218,3,856.11
47231,15735,7729,3,529.63
47232,15736,6549,1,37.75
47233,15737,5247,2,64.01
47234,15737,9617,2,720.65
47235,15737,16714,2,261.23
47236,15738,3960,2,948.76
47237,15738,7601,3,139.6
47238,15738,7351,3,66.71
47239,15738,4784,1,459.79
47240,15738,17720,3,263.31
47241,15739,9602,3,160.14
47242,15739,19937,2,85.79
47243,15739,12767,1,748.5
47244,15739,15353,3,90.21
47245,15739,19751,2,484.26
47246,15740,18933,3,583.25
47247,15740,6679,1,890.46
47248,15740,2858,1,451.34
47249,15740,11941,2,832.23
47250,15741,15332,3,288.58
47251,15741,10018,2,872.51
47252,15741,5662,3,80.67
47253,15742,5019,2,144.26
47254,15742,4774,1,942.93
47255,15742,19293,3,211.68
47256,15743,3895,3,466.21
47257,15743,19594,2,60.09
47258,15743,18817,3,288.4
47259,15744,11149,2,687.96
47260,15744,1615,1,776.17
47261,15744,5172,3,798.14
47262,15744,18352,1,535.75
47263,15745,15638,1,336.01
47264,15746,5661,3,894.76
47265,15746,5825,1,105.36
47266,15746,8413,3,289.17
47267,15747,5869,1,596.79
47268,15748,1278,2,639.44
47269,15748,855,2,900.92
47270,15749,19858,3,46.05
47271,15749,18633,1,600.89
47272,15749,19618,2,452.46
47273,15749,9305,2,996.81
47274,15750,17320,2,698.48
47275,15750,6919,3,575.94
47276,15750,12729,1,667.59
47277,15750,6799,2,989.25
47278,15750,8830,2,469.95
47279,15751,3596,3,887.88
47280,15751,18916,1,55.21
47281,15751,290,1,853.61
47282,15751,4741,2,594.02
47283,15752,505,1,607.81
47284,15752,16468,2,306.75
47285,15752,11998,3,925.42
47286,15752,5101,3,897.33
47287,15753,5796,2,284.1
47288,15753,8276,1,565.5
47289,15753,1456,2,760.18
47290,15753,10780,2,471.55
47291,15754,11013,1,999.82
47292,15754,9136,2,164.26
47293,15754,15684,3,810.4
47294,15755,544,1,387.65
47295,15756,4988,3,493.61
47296,15756,5891,1,922.52
47297,15756,5745,1,398.04
47298,15756,19775,2,41.24
47299,15757,5775,1,339.84
47300,15757,16759,2,101.68
47301,15757,9274,3,965.79
47302,15757,13667,2,413.85
47303,15757,5146,3,477.9
47304,15758,14952,1,55.7
47305,15758,106,3,213.6
47306,15758,5271,3,83.29
47307,15759,18677,3,609.18
47308,15760,12918,2,585.58
47309,15760,12722,2,839.31
47310,15760,13447,3,495.76
47311,15760,4308,1,893.58
47312,15760,8774,3,769.03
47313,15761,15850,1,242.88
47314,15762,7173,2,470.21
47315,15762,8566,1,853.74
47316,15762,14791,1,484.11
47317,15762,9819,2,349.74
47318,15762,15769,3,934.38
47319,15763,6272,2,945.45
47320,15763,1246,2,154.35
47321,15763,13741,1,78.28
47322,15763,10954,1,848.14
47323,15763,17466,2,514.05
47324,15764,12246,3,843.75
47325,15764,18370,1,79.47
47326,15764,4293,1,801.72
47327,15764,4881,1,405.23
47328,15764,8834,2,124.78
47329,15765,19491,1,419.8
47330,15765,4450,2,967.57
47331,15765,14022,1,267.3
47332,15765,18579,2,138.45
47333,15765,3025,3,159.24
47334,15766,12673,2,971.74
47335,15767,14430,3,915.67
47336,15768,17206,3,120.45
47337,15768,1823,2,964.21
47338,15768,7057,3,197.7
47339,15768,9642,2,626.83
47340,15769,673,2,956.67
47341,15770,16844,2,204.05
47342,15770,1431,1,248.99
47343,15770,17930,3,375.84
47344,15770,11534,2,710.74
47345,15770,12413,1,911.1
47346,15771,3170,1,927.87
47347,15771,8481,2,655.16
47348,15771,5400,3,149.36
47349,15771,15050,2,143.03
47350,15772,6383,3,910.46
47351,15772,10356,3,867.73
47352,15772,19579,2,268.26
47353,15773,16477,1,834.13
47354,15773,17377,1,328.89
47355,15774,13378,1,651.99
47356,15774,16263,2,896.33
47357,15774,13127,3,563.97
47358,15774,9422,2,712.29
47359,15775,13083,1,127.01
47360,15775,4030,1,698.76
47361,15775,9282,1,960.78
47362,15775,16903,2,919.61
47363,15776,9739,3,149.06
47364,15776,18686,2,622.7
47365,15777,4822,3,170.11
47366,15777,10428,3,12.88
47367,15777,5113,2,875.63
47368,15777,19476,1,873.7
47369,15777,11377,1,44.71
47370,15778,8958,2,871.08
47371,15778,17205,3,188.19
47372,15778,19686,3,750.19
47373,15778,19959,3,84.85
47374,15778,15365,1,455.65
47375,15779,18899,2,308.34
47376,15779,17642,1,349.16
47377,15779,9576,2,879.78
47378,15780,12887,1,590.41
47379,15780,13491,2,594.44
47380,15781,6517,1,660.67
47381,15781,8897,1,622.82
47382,15782,16518,1,583.05
47383,15782,8602,2,664.24
47384,15783,18655,2,963.1
47385,15783,14223,1,981.7
47386,15783,18341,3,390.42
47387,15783,6139,3,317.24
47388,15783,2272,2,764.88
47389,15784,4114,1,901.8
47390,15784,15559,1,957.21
47391,15784,14574,2,539.2
47392,15784,15640,1,951.45
47393,15785,14689,3,251.46
47394,15785,15790,3,384.44
47395,15786,3970,3,312.87
47396,15786,12875,2,325.53
47397,15786,14312,3,546.87
47398,15787,4533,3,342.7
47399,15787,12876,3,935.47
47400,15787,12387,2,783.6
47401,15787,3256,3,401.91
47402,15788,3654,2,641.15
47403,15788,11989,3,663.03
47404,15788,3854,3,495.34
47405,15789,11271,3,945.16
47406,15789,15461,3,319.84
47407,15789,19975,2,295.1
47408,15789,7395,2,679.22
47409,15790,1459,3,630.4
47410,15790,9681,3,175.82
47411,15791,12046,3,35.41
47412,15791,5162,2,211.33
47413,15792,19282,1,724.55
47414,15792,11474,1,12.32
47415,15793,13680,3,857.93
47416,15793,13037,1,571.48
47417,15793,13719,3,313.85
47418,15794,2626,3,184.5
47419,15794,9661,1,839.48
47420,15794,4795,3,336.96
47421,15794,3054,1,82.87
47422,15795,19628,1,909.88
47423,15795,12981,1,492.11
47424,15795,765,2,389.77
47425,15795,7635,3,11.67
47426,15796,19652,3,873.48
47427,15796,1694,3,592.16
47428,15796,4328,3,508.38
47429,15796,11426,3,517.02
47430,15796,10378,1,455.58
47431,15797,9600,1,180.05
47432,15797,16243,1,492.39
47433,15797,480,3,969.07
47434,15797,5772,3,149.47
47435,15797,5498,3,950.23
47436,15798,6087,1,15.7
47437,15798,10452,2,152.38
47438,15798,12246,3,843.75
47439,15798,18009,1,553.66
47440,15799,11390,3,890.53
47441,15800,5459,1,877.96
47442,15800,12333,2,265.58
47443,15800,448,2,451.05
47444,15800,398,1,137.74
47445,15800,10177,2,876.15
47446,15801,6116,2,82.48
47447,15801,3937,3,61.34
47448,15801,1157,3,140.32
47449,15801,15578,2,949.36
47450,15802,12457,3,748.87
47451,15802,15444,3,745.54
47452,15803,16443,3,438.56
47453,15803,18475,2,570.09
47454,15803,4424,3,268.67
47455,15803,9083,2,993.95
47456,15804,13205,3,986.39
47457,15804,2174,1,12.67
47458,15804,2507,1,389.71
47459,15805,2717,1,164.69
47460,15805,14189,2,90.05
47461,15806,9970,3,24.62
47462,15806,487,3,866.85
47463,15807,4295,3,285.23
47464,15808,2816,3,691.64
47465,15809,11778,2,226.88
47466,15810,3184,2,343.12
47467,15810,1636,3,691.5
47468,15810,8209,3,138.19
47469,15810,5194,2,183.1
47470,15811,17907,3,32.58
47471,15811,12478,1,536.57
47472,15811,19441,3,661.72
47473,15811,2739,1,472.65
47474,15811,19524,1,717.34
47475,15812,4168,2,335.07
47476,15812,8607,3,868.99
47477,15812,2166,2,339.49
47478,15812,17450,2,157.77
47479,15813,1557,1,494.91
47480,15813,15902,1,703.08
47481,15813,18469,2,58.72
47482,15813,15306,2,739.59
47483,15813,8297,1,891.62
47484,15814,923,3,873.45
47485,15814,13516,2,374.99
47486,15814,10755,3,24.97
47487,15814,11833,1,668.53
47488,15815,10793,3,998.69
47489,15815,11329,1,936.97
47490,15815,9401,2,556.93
47491,15815,15628,2,797.77
47492,15815,17686,2,837.41
47493,15816,10263,1,544.4
47494,15816,2918,2,315.93
47495,15816,15805,3,211.07
47496,15817,4985,3,511.08
47497,15818,18198,1,771.17
47498,15818,16362,2,268.27
47499,15819,1061,1,544.98
47500,15820,7713,2,681.46
47501,15820,5930,3,420.55
47502,15821,7947,1,725.92
47503,15821,16284,3,736.57
47504,15821,3241,2,289.1
47505,15821,4444,2,395.12
47506,15821,16991,1,166.96
47507,15822,17836,2,475.23
47508,15822,18968,1,234.87
47509,15822,17833,1,257.5
47510,15822,19676,3,55.51
47511,15823,2278,1,580.23
47512,15823,12749,3,28.46
47513,15823,19411,2,21.58
47514,15823,1130,1,179.55
47515,15823,18866,2,762.38
47516,15824,11359,1,869.94
47517,15824,7187,3,198.26
47518,15825,7367,3,925.54
47519,15825,17096,2,109.01
47520,15825,5793,2,501.43
47521,15825,10333,1,127.64
47522,15826,13220,3,999.74
47523,15827,10146,1,200.25
47524,15827,1576,3,213.81
47525,15828,11977,2,338.73
47526,15828,4611,3,74.32
47527,15828,75,2,892.84
47528,15828,14650,3,810.75
47529,15828,2295,1,217.76
47530,15829,2273,1,635.41
47531,15829,4258,2,938.11
47532,15829,4395,2,274.93
47533,15829,1059,1,71.89
47534,15830,19994,3,981.47
47535,15830,16009,2,872.92
47536,15831,3475,3,566.76
47537,15832,18030,3,363.52
47538,15832,14813,1,823.64
47539,15832,2337,3,58.97
47540,15833,11912,2,234.22
47541,15833,8363,2,126.82
47542,15833,8033,1,809.3
47543,15834,16299,2,863.98
47544,15834,12703,3,190.94
47545,15834,12637,2,357.28
47546,15834,12901,2,295.26
47547,15835,9089,1,144.53
47548,15835,9490,1,786.61
47549,15835,3803,3,41.54
47550,15835,9030,2,121.99
47551,15836,3490,2,547.99
47552,15836,9790,1,256.4
47553,15837,15623,2,176.21
47554,15837,6533,2,514.48
47555,15837,10576,2,60.66
47556,15837,10774,1,246.86
47557,15838,13379,2,868.38
47558,15838,5525,3,828.95
47559,15838,12800,3,265.06
47560,15838,17477,3,699.36
47561,15839,15849,3,322.41
47562,15839,13949,3,883.97
47563,15840,1741,2,885.33
47564,15840,19377,2,521.46
47565,15841,18267,1,596.49
47566,15841,6803,3,219.99
47567,15841,9646,2,603.41
47568,15842,9324,2,377.37
47569,15842,11887,1,750.44
47570,15842,19017,3,503.1
47571,15842,19379,3,387.37
47572,15843,19861,2,921.48
47573,15843,9857,2,953.08
47574,15843,14723,1,995.68
47575,15843,11348,1,223.83
47576,15844,1798,3,892.41
47577,15845,18263,2,636.66
47578,15845,3932,3,378.67
47579,15845,13643,2,990.68
47580,15846,7341,2,260.64
47581,15846,2270,2,272.04
47582,15846,1399,1,860.9
47583,15847,19075,3,140.99
47584,15847,4012,3,240.69
47585,15848,19346,1,848.38
47586,15849,11365,3,99.67
47587,15849,13959,3,966.61
47588,15849,17898,3,690.7
47589,15849,4144,3,976.05
47590,15849,16725,3,983.31
47591,15850,13036,3,282.03
47592,15850,15356,2,645.31
47593,15851,3344,2,472.29
47594,15851,14718,2,389.47
47595,15852,13125,3,560.79
47596,15852,5735,1,811.35
47597,15852,9051,2,721.09
47598,15852,14675,3,340.85
47599,15853,9973,1,795.38
47600,15853,4636,3,243.27
47601,15853,754,3,316.01
47602,15854,17440,1,747.49
47603,15854,8429,1,643.41
47604,15855,14337,2,777.85
47605,15855,2948,1,80.5
47606,15856,1398,2,605.13
47607,15856,3110,1,280.22
47608,15856,2865,2,365.2
47609,15856,8345,2,182.49
47610,15857,5197,3,281.65
47611,15858,10447,3,921.08
47612,15859,12621,1,221.51
47613,15860,15060,2,120.77
47614,15860,11727,1,188.41
47615,15861,8933,3,571.95
47616,15861,5650,3,928.75
47617,15861,6262,2,944.82
47618,15862,8792,1,243.31
47619,15862,13833,3,525.72
47620,15862,6480,3,874.98
47621,15862,8193,1,662.14
47622,15863,13588,3,883.79
47623,15863,16080,1,804.92
47624,15863,16331,1,166.46
47625,15864,18501,1,578.29
47626,15864,19926,2,227.12
47627,15864,13427,1,557.01
47628,15864,11191,2,510.27
47629,15865,9278,1,164.39
47630,15865,13643,3,990.68
47631,15865,11391,3,700.68
47632,15865,13854,2,223.64
47633,15866,13920,1,639.15
47634,15866,14777,2,853.73
47635,15866,5121,2,979.05
47636,15867,11921,2,792.2
47637,15868,8136,2,400.95
47638,15868,15230,1,655.6
47639,15868,6781,1,519.64
47640,15868,2902,1,67.77
47641,15868,3274,2,155.83
47642,15869,1733,1,742.15
47643,15869,5877,2,790.69
47644,15869,5772,2,149.47
47645,15869,13776,3,538.09
47646,15869,12508,1,395.21
47647,15870,3288,3,500.62
47648,15870,16421,3,771.83
47649,15870,8483,2,507.43
47650,15870,4687,1,100.86
47651,15871,1945,3,83.32
